Cluster,Cluster_Lat,Cluster_Lng,RideCount
13686,38.91453095266667,-77.00341665766668,3
13687,38.914564252,-77.034421086,1
13688,38.91466991393496,-77.00356436017887,82
13689,38.9147129,-77.01846468333333,4
13690,38.914750540883304,-77.00356086519967,759
13691,38.914762616,-77.038012862,1
13692,38.91478004266667,-77.00409322692593,9
13693,38.914795637,-77.031921148,1
13694,38.914800922000005,-77.003609578,3
13695,38.914808916666665,-77.08464413333333,1
13696,38.914820154666664,-77.00635564333332,3
13697,38.914834499,-77.016984582,1
13698,38.914890798066665,-77.00777696809334,25
13699,38.914916039,-76.985335946,1
13700,38.914919780148146,-77.00777297385184,9
13701,38.914925098,-77.031873941,1
13702,38.914925575,-77.038183808,1
13703,38.91492970261111,-77.00776541466666,6
13704,38.914935589,-76.983611345,1
13705,38.91494178540351,-77.00753319703509,19
13706,38.914951801,-76.983748794,1
13707,38.914973101066664,-77.00787411430666,25
13708,38.91498971,-77.031956077,1
13709,38.91500046013954,-77.00779793633671,688
13710,38.915046692,-76.983404994,1
13711,38.915058271285716,-77.0077151079524,7
13712,38.915066719,-77.066409469,1
13713,38.91511404525,-77.00766974675,4
13714,38.915141702,-77.037827015,1
13715,38.91514194,-77.044273376,1
13716,38.915172219,-77.01219523,1
13717,38.915179133500004,-77.0444037315,2
13718,38.91519938155556,-77.01071517511112,3
13719,38.9152091145,-77.03819853050001,2
13720,38.915215333333336,-77.04476883333334,1
13721,38.915222406,-76.999722123,1
13722,38.915231526,-77.037978232,2
13723,38.915250003500006,-77.04452276200001,2
13724,38.915253043,-77.012238503,1
13725,38.91525798333333,-77.0227216,1
13726,38.9152606725,-77.041839361,2
13727,38.915261149,-77.007678509,1
13728,38.915270209,-77.04471457,1
13729,38.915274143,-77.03834331,1
13730,38.91528873833334,-77.01222984842856,7
13731,38.915297389,-77.044326425,1
13732,38.915297985,-77.012240648,1
13733,38.915299416,-77.044509411,1
13734,38.915300608,-77.012228608,1
13735,38.915303588,-76.983641505,1
13736,38.915304303,-77.04454422,1
13737,38.915307946249996,-77.01231328991668,4
13738,38.915310979,-77.044474244,1
13739,38.91531591078788,-77.01219373436363,11
13740,38.915320277,-76.983888388,1
13741,38.91532668786111,-77.01219385902779,12
13742,38.915331841,-76.983752012,1
13743,38.915332555666666,-77.01225364233333,3
13744,38.915334333333334,-77.04459616666666,1
13745,38.915334463,-77.012345195,1
13746,38.915335166666665,-77.04453466666666,1
13747,38.91533649,-76.983724833,1
13748,38.915341994866665,-77.01218306136664,10
13749,38.915346166666666,-77.044463,1
13750,38.91534893119047,-77.01226162747619,7
13751,38.915354609,-77.044561744,1
13752,38.91535564619047,-77.01226933371429,7
13753,38.915357471,-76.983636498,1
13754,38.915358424,-77.012216926,1
13755,38.91536033333333,-77.04457333333333,1
13756,38.915363637633334,-77.01223778783334,10
13757,38.915367842,-77.044640303,1
13758,38.91536808,-77.01228714,1
13759,38.9153695,-77.03846016666667,1
13760,38.915370524,-77.044598937,2
13761,38.91537106,-77.01229918,1
13762,38.9153725,-76.98355916666667,1
13763,38.9153746192,-77.01226593386666,5
13764,38.91537616666667,-77.044608,1
13765,38.915377815333336,-77.01220548166667,3
13766,38.915378809,-77.044551253,1
13767,38.915378928,-77.012356639,1
13768,38.915379524,-77.044605732,1
13769,38.915380676666665,-77.01225777466667,3
13770,38.915382743,-77.038192391,1
13771,38.915383697,-77.044577241,1
13772,38.915383697,-77.012242913,1
13773,38.91538388416667,-77.0445426755,2
13774,38.915384531,-77.01232369766667,3
13775,38.915385008,-76.983402967,1
13776,38.91538626995238,-77.01226991780952,7
13777,38.91538775,-77.044540703,2
13778,38.915388666666665,-77.01212483333333,1
13779,38.915389833333336,-77.04457033333334,1
13780,38.9153903246,-77.0121837378,5
13781,38.915391445,-77.03828609,1
13782,38.91539271066666,-77.01222190777777,3
13783,38.915393353,-76.983409762,1
13784,38.915394187000004,-77.012317121,2
13785,38.915394666666664,-77.0446205,1
13786,38.915394783,-77.03792429,1
13787,38.915395737,-77.0445554255,2
13788,38.915396929,-77.01226747,1
13789,38.915397167,-77.044543266,1
13790,38.915398657500006,-77.012172878,2
13791,38.915400000040165,-77.04460041647704,1394
13792,38.91540066666666,-77.01235483333333,1
13793,38.91540134,-77.04454875,1
13794,38.9154020545,-77.012261689,2
13795,38.915403008,-77.044796228,1
13796,38.915403724,-77.012197733,2
13797,38.91540416666667,-77.0444905,1
13798,38.91540486233333,-77.0122663095,2
13799,38.9154053925,-77.0445875525,2
13800,38.915405631,-77.01223588,1
13801,38.91540570833333,-77.04465815416667,2
13802,38.915406108,-76.983384728,1
13803,38.915406227,-77.012295842,1
13804,38.91540741694444,-77.0445444175,6
13805,38.915408611,-77.012261271,1
13806,38.915408666666664,-77.04470083333334,1
13807,38.915409247,-77.012201508,3
13808,38.915410638,-77.038122654,1
13809,38.915411,-77.04459916666667,1
13810,38.915411057499995,-77.01218708249999,2
13811,38.915411472,-77.044577718,1
13812,38.91541216466667,-77.01225033944445,3
13813,38.915413183333335,-77.04459451058334,4
13814,38.9154135,-77.01227366666667,1
13815,38.915413666666666,-77.0445225,1
13816,38.915414453,-77.012307167,1
13817,38.915414691,-77.038052082,1
13818,38.91541507233334,-77.01223545355556,3
13819,38.91541594691667,-77.04451953758333,4
13820,38.91541699986908,-77.01228894495543,2154
13821,38.91541779,-76.983570218,1
13822,38.91541809783334,-77.01226275433334,2
13823,38.915419041999996,-77.0444889665,2
13824,38.915419817,-77.012320638,1
13825,38.91541983333333,-77.04433,1
13826,38.915422106111116,-77.01228684438888,6
13827,38.915423751,-77.044748425,1
13828,38.915423751,-77.012291193,1
13829,38.91542533333333,-77.04454933333334,1
13830,38.915426254,-77.01224577400001,2
13831,38.91542691,-77.0444008705,2
13832,38.9154275,-77.01216616666666,1
13833,38.915428042,-77.044653773,1
13834,38.915428604333336,-77.01229035766667,2
13835,38.915429831,-77.020020604,1
13836,38.91543030733333,-77.012260278,3
13837,38.9154312015,-77.04470229149999,2
13838,38.9154324535,-77.01220744849999,2
13839,38.915433144000005,-77.04462650683334,2
13840,38.91543467446667,-77.0122623562,5
13841,38.9154376985,-77.04474717400001,2
13842,38.915438234999996,-77.0123307705,2
13843,38.91543901,-77.044476628,1
13844,38.915439248,-77.038094401,1
13845,38.91543980433333,-77.04455967766667,3
13846,38.91544157833333,-77.01225029916667,2
13847,38.91544246699999,-77.04459929475,4
13848,38.915442586,-77.038107038,1
13849,38.915442824,-77.012207627,1
13850,38.91544366666667,-77.0447075,1
13851,38.9154439565,-77.012301147,2
13852,38.915444136,-77.044655204,1
13853,38.915445268499994,-77.012199581,2
13854,38.915446877,-77.044641137,1
13855,38.915446997,-77.012301207,1
13856,38.915450548,-77.04459111383333,6
13857,38.915452957,-77.012307286,2
13858,38.915453553,-77.044638038,1
13859,38.915453911,-77.012211561,1
13860,38.915454268,-77.044697404,1
13861,38.915454268,-77.01224494,1
13862,38.915456057,-77.038372397,1
13863,38.915456653,-77.012303829,1
13864,38.915456772,-77.044786334,1
13865,38.915456772,-77.012218475,1
13866,38.91545791222222,-77.04456690566667,3
13867,38.915458322,-77.012294769,1
13868,38.91545833333333,-77.0445765,1
13869,38.915458679,-76.983450174,1
13870,38.915459156,-77.038380384,1
13871,38.915459752,-76.983304143,1
13872,38.915459871,-77.038179517,1
13873,38.9154604675,-77.0446078775,2
13874,38.915461183,-77.038121819,1
13875,38.9154612425,-77.0122923255,2
13876,38.915461666666666,-76.98342333333333,1
13877,38.9154621365,-77.01221692550001,2
13878,38.915462732,-77.044744492,1
13879,38.915463328,-77.038236856,1
13880,38.915463328,-77.012416124,1
13881,38.915464044,-76.983519793,1
13882,38.915464163,-77.012312293,1
13883,38.91546467933333,-77.03820824633334,3
13884,38.915464997,-77.044641852,1
13885,38.915465713,-77.012315512,1
13886,38.915466333333335,-77.03829233333333,1
13887,38.915466905,-77.012108564,1
13888,38.9154676195,-77.0381798745,2
13889,38.91546936833333,-77.04465281933334,3
13890,38.91547063333333,-77.01210540150001,2
13891,38.915472984,-77.044761181,1
13892,38.915473342,-77.012283206,1
13893,38.91547401766666,-77.044506669,3
13894,38.915474333333336,-77.03839133333334,1
13895,38.915474415,-77.044514537,1
13896,38.915474653,-77.038202524,1
13897,38.915476166666664,-77.04451766666666,1
13898,38.915476441,-77.012324333,1
13899,38.915477236,-77.03823506833334,3
13900,38.915478349,-77.044603944,1
13901,38.915478349,-77.012300253,1
13902,38.915478746333335,-77.044680436,2
13903,38.915479302,-77.012331963,1
13904,38.915479422,-76.9834373,1
13905,38.9154795,-77.04455783333333,1
13906,38.91547966,-77.038384438,1
13907,38.915480018,-77.012260199,1
13908,38.915480270833335,-77.03839661633333,2
13909,38.915481091,-77.045030117,1
13910,38.915481567,-77.012243629,1
13911,38.915481925,-77.044653654,1
13912,38.91548245966666,-77.0382426111111,3
13913,38.915483117,-77.012207389,1
13914,38.91548356266667,-77.04469876055556,3
13915,38.915484428333336,-77.03825994333333,3
13916,38.915484905,-76.983636618,1
13917,38.915485024,-77.044798851,1
13918,38.91548562,-77.038298607,1
13919,38.91548562,-77.01244235,1
13920,38.91548574,-76.983798504,1
13921,38.915485859,-77.012238741,1
13922,38.91548615566667,-77.03812032833333,2
13923,38.915487766,-77.01211917399999,2
13924,38.915488482,-77.038273096,1
13925,38.9154886605,-77.0445355175,2
13926,38.915489197,-77.012345552,1
13927,38.915490508,-77.0445904135,2
13928,38.915491552,-77.0382755675,2
13929,38.91549237416667,-77.01223503283333,2
13930,38.915493608,-77.038160563,1
13931,38.915493833333336,-77.044527,1
13932,38.915494442,-77.012207985,1
13933,38.915494919,-76.983551264,1
13934,38.915496349,-77.038394928,1
13935,38.915496469,-76.983508825,1
13936,38.915496707,-77.038240433,1
13937,38.915497065,-76.983697176,1
13938,38.915497333333334,-77.04453233333334,1
13939,38.91549883333333,-77.03815433333334,1
13940,38.915498853,-77.044620395,1
13941,38.91549933,-77.03817606,1
13942,38.915499806,-77.01240468,1
13943,38.915499985500006,-77.0445670485,2
13944,38.915500223500004,-77.0383187535,2
13945,38.915500641,-77.012432337,1
13946,38.91550076,-77.038260102,1
13947,38.915501118,-77.044651866,1
13948,38.915502443875,-77.03821901962499,8
13949,38.915504456,-77.044291139,1
13950,38.915504575,-77.03828752,1
13951,38.915504575,-76.983612657,1
13952,38.91550710200001,-77.0382601736,5
13953,38.9155094215,-76.98357306583334,2
13954,38.9155113462,-77.0383060932,5
13955,38.91551391266667,-77.044642705,2
13956,38.91551435,-76.983474374,1
13957,38.9155150355,-77.03823623049999,4
13958,38.915516257,-77.044491649,1
13959,38.915516257,-76.983568072,1
13960,38.915516496,-77.038316965,1
13961,38.915516615,-77.044650674,1
13962,38.91551976828888,-77.03827110164444,15
13963,38.915521979,-76.983649731,1
13964,38.915522218,-77.044535875,1
13965,38.915523310666664,-77.03822894883335,6
13966,38.915524364,-77.01218605,1
13967,38.91552572608333,-77.03827294408333,4
13968,38.915526986,-77.044639349,1
13969,38.915527344,-77.038344741,1
13970,38.915527582,-77.04460299,1
13971,38.9155283214,-77.0382201672,5
13972,38.91552883333333,-76.9836455,1
13973,38.91552937033334,-77.03825565166667,3
13974,38.91552949,-76.983593106,1
13975,38.915530324,-77.038129449,1
13976,38.915530324,-77.026935577,2
13977,38.91553245576923,-77.0382513386923,13
13978,38.915534377,-77.012283444,1
13979,38.91553499283334,-77.03819280866668,6
13980,38.915535212,-76.983703256,1
13981,38.9155358375,-77.03823265425,4
13982,38.915536284,-77.044534802,1
13983,38.91553676116666,-77.03832286583334,6
13984,38.915537238,-77.044374466,1
13985,38.915537416999996,-77.03830385200001,2
13986,38.915537477,-76.98365277049999,2
13987,38.91553931876667,-77.03831318363333,10
13988,38.915541172,-77.044825315,1
13989,38.915541291,-76.983865738,1
13990,38.915541678749996,-77.03823873399999,4
13991,38.915542126,-76.98372697799999,1
13992,38.9155424235,-77.0382860895,2
13993,38.915542483,-76.983605385,1
13994,38.915544016817186,-77.03825192481644,4932
13995,38.9155495,-76.98369833333334,1
13996,38.915549695500005,-77.0415849685,2
13997,38.915551369000006,-77.03827662638463,13
13998,38.915552974,-77.044601798,1
13999,38.915554867333334,-77.03825076703177,21
14000,38.915556669,-77.044555187,1
14001,38.915559938217946,-77.03825611961538,26
14002,38.915562868,-77.044700861,1
14003,38.915563592249995,-77.03824606508333,4
14004,38.915564328,-76.98362616416668,2
14005,38.91556501722223,-77.03811444688888,3
14006,38.91556561,-76.983536839,1
14007,38.91556684291667,-77.03821003,12
14008,38.915567875,-76.983392358,1
14009,38.91557008025,-77.03820922975,8
14010,38.915570855,-77.012280226,1
14011,38.91557197552381,-77.0382613675238,7
14012,38.915573001,-76.983708024,1
14013,38.915573239,-77.038262844,1
14014,38.9155735,-76.98366133333333,1
14015,38.91557514325,-77.03825107302778,12
14016,38.91557622,-76.983930469,1
14017,38.915576458,-77.044962287,2
14018,38.915576756,-77.03842783,4
14019,38.915576935,-77.012461066,1
14020,38.91557844466667,-77.03826873508332,12
14021,38.915579617,-76.98379117249999,2
14022,38.915579993166666,-77.03827846266667,2
14023,38.915580153,-77.012313366,1
14024,38.91558021983333,-77.03816324083334,2
14025,38.915580392,-76.983505368,1
14026,38.915581079333336,-77.03826098211111,6
14027,38.915582061,-77.01204896,1
14028,38.915583849,-77.044515014,1
14029,38.915583849,-77.03830719,2
14030,38.915583849,-76.983256817,1
14031,38.9155871518,-77.03822248506665,15
14032,38.915590525,-77.044577479,1
14033,38.915591049199996,-77.0382752182,5
14034,38.915591478,-76.983483911,1
14035,38.91559414735,-77.03828090898335,20
14036,38.915596962,-77.04456532,1
14037,38.91559803483334,-77.03825010866667,6
14038,38.915599227,-76.983706832,1
14039,38.91560104948484,-77.03825306845455,11
14040,38.91560330666667,-76.98364141183333,2
14041,38.915603569,-77.03826965566667,2
14042,38.91560400000001,-76.983683,980
14043,38.91560599824243,-77.03828579775758,11
14044,38.915607333,-77.044730306,1
14045,38.9156075,-77.03829583333334,1
14046,38.915607988999994,-76.9834867715,2
14047,38.91561124919445,-77.03825672769445,12
14048,38.915614367,-76.983557343,1
14049,38.915615082,-77.038176298,1
14050,38.915615201,-76.983525753,1
14051,38.9156200426,-77.038222709,15
14052,38.915625453,-76.983345747,1
14053,38.91562858333333,-77.038251,2
14054,38.915629506,-76.983456492,1
14055,38.915629864,-77.0383178,1
14056,38.915630885166664,-76.98365737683332,2
14057,38.91563258211111,-77.03825015599999,3
14058,38.915634513,-76.984929681,1
14059,38.915635387,-77.03857318566666,3
14060,38.915636897,-76.983884454,1
14061,38.91563736277778,-77.03829211544443,3
14062,38.915638666666666,-76.983616,1
14063,38.915638685,-77.0383078455,2
14064,38.915639639,-76.983585358,1
14065,38.915639666666664,-77.03817583333333,1
14066,38.9156415465,-76.9838076235,2
14067,38.915644824500006,-77.03812557449999,2
14068,38.915645003,-77.044500947,1
14069,38.91564888443334,-77.03824163019999,10
14070,38.9156531855,-76.98374134983334,2
14071,38.91565523633333,-77.03820962833332,3
14072,38.915656805,-76.983576179,1
14073,38.915659387666665,-77.038261215,3
14074,38.915659904,-76.983653784,1
14075,38.915663337800005,-77.03834531300001,5
14076,38.91566916666667,-76.98365216666667,1
14077,38.91567249973333,-77.0382309772,5
14078,38.915679,-76.98371566666667,1
14079,38.9156857252,-77.0381580832,5
14080,38.9156945,-76.98362616666667,1
14081,38.915696025,-77.0382528305,2
14082,38.91570127025,-76.98366677775,4
14083,38.915706515,-77.037947774,1
14084,38.915708423,-76.983586669,1
14085,38.915708899,-77.038293123,1
14086,38.915715395999996,-76.983589888,2
14087,38.915719151,-77.038349152,1
14088,38.915725768,-76.98379027850001,2
14089,38.9157324,-77.02032118333334,1
14090,38.91573870166666,-76.98363542533333,3
14091,38.915749013500005,-77.038139343,2
14092,38.9157586695,-76.983670175,2
14093,38.9157892228,-77.03827252379999,5
14094,38.915817558499995,-76.983603537,2
14095,38.91585362,-77.044131517,1
14096,38.915853858,-76.98371613,1
14097,38.915883183,-77.038546681,1
14098,38.915911198,-76.983856082,2
14099,38.915920764250004,-77.043050885,4
14100,38.915935874,-76.980969191,1
14101,38.915940166,-77.044311404,1
14102,38.915942669,-77.068177819,1
14103,38.915951371,-76.98399055,1
14104,38.915975213,-77.038663387,1
14105,38.915988213666665,-77.02194265016666,2
14106,38.915996075,-77.094884872,1
14107,38.916003644499995,-76.9835453035,2
14108,38.916010499,-77.022058487,1
14109,38.916016698,-77.068333983,1
14110,38.916028023,-77.038354278,1
14111,38.91613875189728,-77.02200505022874,1364
14112,38.916248918,-77.068405628,1
14113,38.916270518400005,-77.0220541714,5
14114,38.916288018,-77.038073063,1
14115,38.916294157500005,-77.0220311285,2
14116,38.916327556,-77.068439603,3
14117,38.916349888,-76.984146118,1
14118,38.9163883925,-77.068467915,2
14119,38.916401744,-77.028143883,1
14120,38.91643047366667,-77.068228324,3
14121,38.916436315,-77.027876377,1
14122,38.91644202463574,-77.068200120854,1541
14123,38.91645515,-77.027628422,1
14124,38.91645899425,-77.0682576,4
14125,38.916462183,-77.023176551,1
14126,38.91648139514286,-77.06827690996826,21
14127,38.916501,-77.09091090000003,191
14128,38.916513041291665,-77.068294248375,8
14129,38.916522861,-77.090705991,1
14130,38.91652333333333,-77.02797133333333,1
14131,38.91653075879999,-77.06827364853334,5
14132,38.9165345,-77.0295,1
14133,38.91653836466667,-77.068197825,4
14134,38.916541815,-77.029265046,1
14135,38.9165433975,-77.0682426935,2
14136,38.916545749,-77.090790272,1
14137,38.916548666666664,-77.04402236666667,1
14138,38.916549444,-77.021912694,1
14139,38.91655252855555,-77.06817436522222,3
14140,38.916557908,-77.022899032,1
14141,38.916559158333335,-77.06828552333333,2
14142,38.916561,-77.095513,300
14143,38.91657030783333,-77.06831629722224,6
14144,38.91658141322222,-77.02889629511111,3
14145,38.916583538,-77.068404794,1
14146,38.916588187,-77.095804214,1
14147,38.91659406542857,-77.02884940447619,7
14148,38.91660616666667,-77.09566783333334,1
14149,38.916607857,-77.029426098,1
14150,38.916608214,-77.06962204,1
14151,38.91661741129167,-77.02871238641666,8
14152,38.916629553,-77.095648527,1
14153,38.91663080425,-77.0285417735,4
14154,38.916633487,-77.095616221,1
14155,38.916646190444446,-77.02886813703704,9
14156,38.916658878,-77.095640659,1
14157,38.916667538375,-77.02907710366668,8
14158,38.916677833,-77.068594098,1
14159,38.916678429,-77.095575213,1
14160,38.916681685111115,-77.02857945988889,3
14161,38.9166835,-77.09556216666667,1
14162,38.916684727888885,-77.02871831699998,3
14163,38.916686893,-77.095662475,1
14164,38.91669221548485,-77.0288949149697,11
14165,38.916695237,-77.095669508,1
14166,38.916698064285704,-77.02924462742858,7
14167,38.91670033333333,-77.095561,1
14168,38.916706089777776,-77.02937324225925,18
14169,38.916712523,-77.095687628,1
14170,38.916712523,-77.02807796,1
14171,38.916714191,-77.068207741,1
14172,38.916719682930555,-77.02906741870834,24
14173,38.916724333333335,-77.0956875,1
14174,38.916730555823534,-77.02933240231373,17
14175,38.916738391,-77.095665097,1
14176,38.916785873839025,-77.02819467618139,1404
14177,38.9168273953517,-77.02897717200001,127
14178,38.916877866,-77.213865399,1
14179,38.916890963259256,-77.02881848646297,18
14180,38.91690800000001,-77.213879,57
14181,38.91691458133334,-77.02937626900001,4
14182,38.91692102,-77.056952477,1
14183,38.91693641562799,-77.0296243168136,1991
14184,38.91694057,-77.00187993,1
14185,38.91694458333333,-77.02857840066666,3
14186,38.916948795,-77.213937283,1
14187,38.916954189749994,-77.02856570475,4
14188,38.9169631,-77.037456632,1
14189,38.91698599488889,-77.02848797844445,15
14190,38.917035937,-77.040907264,1
14191,38.9170440435,-77.02604419,2
14192,38.917051315,-77.041720748,1
14193,38.917053103499995,-77.025955975,2
14194,38.917056561,-77.034886003,1
14195,38.91708748304762,-77.02676858376189,7
14196,38.917105317,-77.036673903,1
14197,38.9171526558,-77.02616291450667,50
14198,38.91718148333333,-77.00593105,1
14199,38.91719986400187,-77.02590026425207,1243
14200,38.91720283,-77.03211689,1
14201,38.917230886153845,-77.0259475596752,39
14202,38.917283654,-77.03634429,1
14203,38.91733293957407,-77.02598123283332,18
14204,38.917391419,-77.015906453,1
14205,38.917425334499995,-77.031630516,2
14206,38.917452097,-77.02277715999999,3
14207,38.917473355666665,-77.03031380966667,3
14208,38.917514682,-77.015782118,1
14209,38.91752016666667,-77.03207366666666,1
14210,38.91752115,-77.01389058333334,1
14211,38.91752600666666,-77.02382655933333,3
14212,38.91752866666667,-77.01590166666666,1
14213,38.917536974,-77.0199397805,2
14214,38.917549372,-77.039558291,1
14215,38.917557597,-77.015970826,1
14216,38.917560382666665,-77.03175568933332,2
14217,38.917566299,-77.022571683,1
14218,38.917567968,-77.016058087,1
14219,38.917568922,-77.022389889,1
14220,38.917575768,-77.01598860542856,7
14221,38.917581081,-77.022841573,1
14222,38.91758228016667,-77.0321753945,2
14223,38.9175835,-77.0227535,1
14224,38.917583666666665,-77.01596566666667,1
14225,38.917585015,-77.03166151,1
14226,38.91758709911111,-77.01593286766666,3
14227,38.917588949,-77.031670809,1
14228,38.917590624,-77.02276428916666,4
14229,38.917593061999995,-77.0316477415,2
14230,38.91759618233333,-77.01600305466667,2
14231,38.917597294,-77.031867743,1
14232,38.91759872433334,-77.01600372766667,3
14233,38.917600036,-77.040452838,1
14234,38.9176012992,-77.01595447060001,5
14235,38.91760242,-77.022578716,1
14236,38.917603493,-77.04073,1
14237,38.917603728833335,-77.01597567633334,4
14238,38.9176048635,-77.03188568350001,2
14239,38.917606235,-77.016010165,1
14240,38.917606473,-77.03191328,1
14241,38.917606473,-77.016043544,1
14242,38.917606831,-77.031669617,1
14243,38.917607903,-77.015987039,1
14244,38.917608142,-77.022758007,1
14245,38.917608666666666,-77.03204216666667,1
14246,38.91761058085186,-77.01600145277777,9
14247,38.91761283333334,-77.0228215,1
14248,38.91761390933333,-77.01595079944445,3
14249,38.917614818,-77.022584796,1
14250,38.917621976416605,-77.01597009271588,1321
14251,38.917623162,-77.0316751,1
14252,38.917624719,-77.01596760985714,7
14253,38.91762666666666,-77.02282716666667,1
14254,38.91762850577778,-77.0159712733889,6
14255,38.917629242,-77.022560716,1
14256,38.91763152022222,-77.01596991233333,9
14257,38.917633772,-77.022893429,1
14258,38.91763460375,-77.01599354166667,4
14259,38.9176355,-77.03172066666667,1
14260,38.91763858995833,-77.01595778268751,16
14261,38.917642355,-77.040625572,1
14262,38.9176434754,-77.0159567358,5
14263,38.917644501,-77.040869832,1
14264,38.91764479850001,-77.015984893,2
14265,38.917645335,-77.031770945,1
14266,38.91764565333333,-77.01593569933333,3
14267,38.917646289,-77.031882882,1
14268,38.917647002,-77.0159431045,2
14269,38.917648554,-77.031891942,1
14270,38.917649791820516,-77.0159586821282,13
14271,38.9176515,-77.04048033333333,1
14272,38.917653304025634,-77.01595327389744,13
14273,38.917655349,-77.022938967,1
14274,38.917655349,-77.015998006,1
14275,38.917655587,-77.032152414,1
14276,38.91765620853333,-77.01599437453334,5
14277,38.91765816666667,-77.032288,1
14278,38.917658626999994,-77.01589280350001,2
14279,38.917659163,-77.022431493,1
14280,38.9176596642,-77.01595988300001,5
14281,38.917660117,-77.022806168,1
14282,38.917660356,-77.016028047,1
14283,38.917660833333336,-77.0319185,1
14284,38.917662621,-77.015833974,1
14285,38.91766274,-77.022534132,1
14286,38.91766321666666,-77.01594626933334,3
14287,38.917664289,-77.022794247,1
14288,38.917664409,-77.032202601,1
14289,38.917665637266666,-77.0159257676,5
14290,38.917668223,-77.031895399,1
14291,38.917668343,-77.022753596,1
14292,38.91766876,-77.01597696549999,2
14293,38.91766916666667,-77.0320495,1
14294,38.9176695,-77.015876,1
14295,38.917670012,-77.022655129,1
14296,38.917670806,-77.015939196,3
14297,38.917671919,-77.031637788,1
14298,38.917673605999994,-77.01604355388889,3
14299,38.91767621,-77.040769577,1
14300,38.917676926,-77.015972972,1
14301,38.917677283,-77.040504813,1
14302,38.9176792855,-77.03179594116668,2
14303,38.917680501999996,-77.015954733,2
14304,38.917681456,-77.031998634,1
14305,38.917682171,-77.015948534,1
14306,38.917682528,-77.0405581,1
14307,38.917686582,-77.016004086,1
14308,38.917687058,-77.031992197,1
14309,38.917687297,-77.015988111,1
14310,38.917688012,-77.032026768,1
14311,38.91768912433333,-77.015940706,3
14312,38.917690039,-77.022657156,1
14313,38.917690873,-77.01594465950001,2
14314,38.91769278,-77.031988025,1
14315,38.917693138,-77.040711045,2
14316,38.917694569,-77.016000509,1
14317,38.917695284833336,-77.03196157983334,2
14318,38.917695522,-77.01606226,1
14319,38.91769622566667,-77.03184463083333,2
14320,38.917696666666664,-77.04063116666667,1
14321,38.917696714,-77.022669077,1
14322,38.917698026,-77.032173753,1
14323,38.917698026,-77.016030073,1
14324,38.91769991666666,-77.04069658333333,2
14325,38.917700887,-77.032088161,1
14326,38.917701483,-77.022669315,1
14327,38.917702,-77.04061983333334,1
14328,38.917703746166666,-77.03112881677778,6
14329,38.917705536,-77.040466905,1
14330,38.917705655,-77.015916586,1
14331,38.917706251,-77.031944633,1
14332,38.917707562,-77.040737867,1
14333,38.91770908266667,-77.03193680333334,3
14334,38.917709589,-77.015949249,1
14335,38.917710185,-77.031881332,1
14336,38.917710304,-77.022817373,1
14337,38.9177109005,-77.0322155955,2
14338,38.91771133333334,-77.02271933333333,1
14339,38.91771245,-77.032132268,1
14340,38.91771447627777,-77.04069825988888,6
14341,38.91771599999999,-77.02268400000003,2192
14342,38.9177175,-77.04075733333333,1
14343,38.917717934,-77.02254355,1
14344,38.917719007,-77.040656686,1
14345,38.917719126,-77.015952706,1
14346,38.9177198725,-77.032073967,2
14347,38.917721016499996,-77.04069764566665,2
14348,38.917721272,-77.022745848,1
14349,38.917722106,-77.032151818,1
14350,38.91772266666667,-77.02278183333334,1
14351,38.917723,-77.04061016666667,1
14352,38.917723298,-77.022595406,1
14353,38.91772355416667,-77.04065630383334,2
14354,38.917723894,-77.0159698725,2
14355,38.9177245,-77.03182416666667,1
14356,38.917724609,-77.040715337,1
14357,38.917724848,-77.022692442,1
14358,38.91772534099999,-77.04061572416666,2
14359,38.9177260995,-77.031808853,2
14360,38.91772616666667,-77.040678,1
14361,38.917726278,-77.032059431,1
14362,38.917726636,-77.04055047,1
14363,38.917727350999996,-77.016019702,2
14364,38.91772783333333,-77.03185116666667,1
14365,38.91772867977778,-77.04065389433333,3
14366,38.917729616,-77.022570968,2
14367,38.91772983333333,-77.04063883333333,1
14368,38.917730166666665,-77.0321445,1
14369,38.917730451,-77.040671229,1
14370,38.917730451,-77.031824231,1
14371,38.91773095166667,-77.04066177916667,2
14372,38.917731333333336,-77.03187816666667,1
14373,38.9177320005,-77.0406872035,2
14374,38.917732596,-77.022504449,1
14375,38.917732954,-77.016063452,1
14376,38.91773366666666,-77.02271283333333,1
14377,38.917733908,-77.040609002,1
14378,38.917733908,-77.01596117,1
14379,38.917735338,-77.04061377,1
14380,38.9177354575,-77.031729221,2
14381,38.9177363515,-77.0226145385,2
14382,38.917737007,-77.032102704,1
14383,38.917737007,-77.022618651,1
14384,38.91773716666667,-77.04067733333333,1
14385,38.917737484,-77.02262938,1
14386,38.917738518916664,-77.04069875683334,4
14387,38.91773973166667,-77.03204849849999,2
14388,38.917739868,-77.022691607,1
14389,38.91774041222222,-77.04063806433334,3
14390,38.917740703,-77.031841516,1
14391,38.91774253311111,-77.04062132722223,3
14392,38.917743333333334,-77.02280816666666,1
14393,38.91774459322222,-77.04065989855555,3
14394,38.917745352,-77.031888127,1
14395,38.917746186,-77.022642136,1
14396,38.91774633333333,-77.04063933333333,1
14397,38.91774633333333,-77.03181083333334,1
14398,38.917746544,-77.02272296,1
14399,38.91774748058334,-77.03186760225,4
